recommendation_id,client_id,detected_at,recommendation_type,title,target_platform,target_campaign_id,evidence_summary,supporting_benchmark_id,expected_weekly_savings,expected_roas_lift_pct,confidence_score,risk_level,decision_required,status
REC_0000001036,CL_0053,2026-05-24 11:15:02,Benchmark Alert,Benchmark Alert: Exclude Recent Buyers,Meta,MC_00000646,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000110,1197.45,0.1003,0.6982,Low,human_approval,new
REC_0000001037,CL_0053,2026-04-04 04:25:49,Budget Shift,Budget Shift: Suppress Email Converters,Meta,MC_00000647,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000188,1270.97,0.0635,0.7864,High,human_approval,executed
REC_0000001038,CL_0053,2026-04-08 15:37:37,Budget Shift,Budget Shift: Increase Budget,Meta,MC_00000645,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000010,3727.40,0.1457,0.7826,High,human_approval,needs_more_evidence
REC_0000001039,CL_0053,2026-06-04 17:51:26,Audience Refresh,Audience Refresh: Suppress Email Converters,Google,GC_00000651,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000032,5990.35,0.0287,0.8891,Low,human_approval,executed
REC_0000001040,CL_0053,2026-06-01 05:26:25,Campaign Pause,Campaign Pause: Reduce Budget,Meta,MC_00000647,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000145,3045.41,0.0293,0.5376,Medium,human_approval,new
REC_0000001041,CL_0053,2026-04-15 21:54:30,Audience Exclusion,Audience Exclusion: Increase Budget,Meta,MC_00000649,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000049,3969.20,0.1319,0.5204,Medium,human_approval,dismissed
REC_0000001042,CL_0053,2026-05-27 20:52:06,Audience Refresh,Audience Refresh: Suppress Email Converters,Meta,MC_00000648,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000055,4007.33,0.0965,0.6985,Medium,human_approval,needs_more_evidence
REC_0000001043,CL_0054,2026-05-27 22:56:10,Audience Refresh,Audience Refresh: Split Retargeting Window,Meta,MC_00000658,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000069,1766.71,0.0867,0.7484,High,human_approval,approved
REC_0000001044,CL_0054,2026-06-04 01:25:25,Tracking Fix,Tracking Fix: Tighten Brand Search Exclusions,Meta,MC_00000659,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000159,2067.61,0.0753,0.8301,Medium,auto_execute_allowed,needs_more_evidence
REC_0000001045,CL_0054,2026-04-17 20:17:07,Audience Exclusion,Audience Exclusion: Suppress Email Converters,Meta,MC_00000658,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000030,4103.39,0.0682,0.6121,Medium,human_approval,executed
REC_0000001046,CL_0054,2026-06-07 14:40:48,Audience Refresh,Audience Refresh: Refresh Fatigued Audience,Google,GC_00000663,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000234,861.96,0.0550,0.7278,Low,auto_execute_allowed,new
REC_0000001047,CL_0054,2026-04-10 01:40:26,Benchmark Alert,Benchmark Alert: Create Lookalike from High LTV,Google,GC_00000661,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000043,1613.03,0.1406,0.5953,Medium,human_approval,approved
REC_0000001048,CL_0054,2026-04-11 20:41:51,Audience Refresh,Audience Refresh: Pause Low ROAS Adset,Meta,MC_00000655,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000092,2336.59,0.0725,0.5666,Low,human_approval,executed
REC_0000001049,CL_0054,2026-03-31 02:52:33,Tracking Fix,Tracking Fix: Refresh Fatigued Audience,Meta,MC_00000655,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000185,5223.85,0.0568,0.6609,Low,human_approval,new
REC_0000001050,CL_0054,2026-03-17 17:21:08,Benchmark Alert,Benchmark Alert: Reduce Budget,Meta,MC_00000658,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000219,368.73,0.1543,0.6124,Medium,human_approval,needs_more_evidence
REC_0000001051,CL_0054,2026-04-17 08:00:55,Benchmark Alert,Benchmark Alert: Increase Budget,Meta,MC_00000657,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000099,5018.95,0.0538,0.6316,Medium,human_approval,needs_more_evidence
REC_0000001052,CL_0054,2026-06-08 14:30:06,Campaign Pause,Campaign Pause: Split Retargeting Window,Meta,MC_00000658,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000128,270.07,0.1123,0.9383,Medium,auto_execute_allowed,approved
REC_0000001053,CL_0054,2026-03-20 02:35:46,Tracking Fix,Tracking Fix: Split Retargeting Window,Meta,MC_00000658,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000205,541.99,0.1050,0.6117,Medium,human_approval,executed
REC_0000001054,CL_0054,2026-04-02 21:12:40,Campaign Pause,Campaign Pause: Pause Low ROAS Adset,Meta,MC_00000656,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000187,1595.43,0.1568,0.8524,High,human_approval,executed
REC_0000001055,CL_0054,2026-05-22 14:48:31,Budget Shift,Budget Shift: Fix Tracking Gap,Google,GC_00000662,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000247,5271.46,0.0669,0.8822,Low,human_approval,approved
REC_0000001056,CL_0054,2026-05-07 01:30:34,Audience Exclusion,Audience Exclusion: Pause Low ROAS Adset,Google,GC_00000660,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000226,258.86,0.1363,0.8135,Low,auto_execute_allowed,new
REC_0000001057,CL_0054,2026-03-15 12:22:40,Audience Exclusion,Audience Exclusion: Refresh Fatigued Audience,Google,GC_00000663,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000265,145.65,0.1083,0.5513,Medium,human_approval,new
REC_0000001058,CL_0054,2026-05-09 04:10:36,Audience Refresh,Audience Refresh: Increase Budget,Meta,MC_00000657,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000090,4338.25,0.1380,0.6998,Medium,human_approval,new
REC_0000001059,CL_0054,2026-05-30 15:53:33,Campaign Pause,Campaign Pause: Suppress Email Converters,Google,GC_00000664,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000158,4828.72,0.1315,0.6393,Medium,human_approval,needs_more_evidence
REC_0000001060,CL_0054,2026-06-06 04:51:12,Budget Shift,Budget Shift: Suppress Email Converters,Google,GC_00000661,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000075,2427.46,0.0725,0.8215,Medium,auto_execute_allowed,needs_more_evidence
REC_0000001061,CL_0054,2026-03-12 09:30:42,Benchmark Alert,Benchmark Alert: Pause Low ROAS Adset,Meta,MC_00000657,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000292,1402.31,0.0999,0.7308,Medium,auto_execute_allowed,needs_more_evidence
REC_0000001062,CL_0054,2026-03-24 15:30:21,Campaign Pause,Campaign Pause: Fix Tracking Gap,Google,GC_00000662,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000131,4739.03,0.1086,0.6178,Medium,human_approval,executed
REC_0000001063,CL_0054,2026-04-27 13:18:52,Audience Exclusion,Audience Exclusion: Refresh Fatigued Audience,Google,GC_00000661,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000002,1353.71,0.1567,0.5937,High,human_approval,needs_more_evidence
REC_0000001064,CL_0054,2026-05-04 11:22:24,Tracking Fix,Tracking Fix: Increase Budget,Meta,MC_00000657,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000149,4727.02,0.0994,0.8193,Medium,human_approval,approved
REC_0000001065,CL_0055,2026-06-01 07:11:49,Budget Shift,Budget Shift: Create Lookalike from High LTV,Meta,MC_00000672,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000153,1370.54,0.0407,0.8570,Low,auto_execute_allowed,executed
REC_0000001066,CL_0055,2026-04-05 09:11:19,Budget Shift,Budget Shift: Create Lookalike from High LTV,Google,GC_00000674,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000033,2511.12,0.1320,0.6175,Medium,human_approval,needs_more_evidence
REC_0000001067,CL_0055,2026-04-15 19:42:29,Campaign Pause,Campaign Pause: Tighten Brand Search Exclusions,Meta,MC_00000667,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000275,1677.80,0.0873,0.9304,Medium,auto_execute_allowed,executed
REC_0000001068,CL_0055,2026-05-08 02:00:10,Campaign Pause,Campaign Pause: Exclude Recent Buyers,Google,GC_00000673,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000141,2173.81,0.0443,0.6624,Low,human_approval,executed
REC_0000001069,CL_0055,2026-03-26 13:48:09,Campaign Pause,Campaign Pause: Reduce Budget,Google,GC_00000675,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000022,2317.40,0.0608,0.9323,Low,auto_execute_allowed,executed
REC_0000001070,CL_0055,2026-05-24 00:48:22,Campaign Pause,Campaign Pause: Create Lookalike from High LTV,Meta,MC_00000671,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000007,2806.82,0.0911,0.8638,Medium,human_approval,executed
REC_0000001071,CL_0055,2026-04-12 04:20:26,Budget Shift,Budget Shift: Exclude Recent Buyers,Meta,MC_00000667,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000170,3991.62,0.0452,0.5552,Medium,human_approval,executed
REC_0000001072,CL_0055,2026-03-15 04:09:35,Tracking Fix,Tracking Fix: Suppress Email Converters,Google,GC_00000676,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000216,2818.33,0.1575,0.7033,Low,human_approval,needs_more_evidence
REC_0000001073,CL_0055,2026-05-03 21:12:57,Campaign Pause,Campaign Pause: Exclude Recent Buyers,Google,GC_00000677,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000198,2145.95,0.0200,0.7005,Medium,human_approval,approved
REC_0000001074,CL_0055,2026-04-18 17:50:29,Budget Shift,Budget Shift: Reduce Budget,Google,GC_00000677,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000026,864.97,0.0997,0.6829,High,human_approval,executed
REC_0000001075,CL_0055,2026-04-29 21:44:12,Audience Exclusion,Audience Exclusion: Refresh Fatigued Audience,Meta,MC_00000668,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000130,2581.94,0.0628,0.9013,Medium,human_approval,executed
REC_0000001076,CL_0055,2026-05-25 07:52:06,Audience Refresh,Audience Refresh: Increase Budget,Google,GC_00000679,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000037,1848.17,0.0217,0.8999,Medium,auto_execute_allowed,executed
REC_0000001077,CL_0055,2026-06-08 01:24:15,Campaign Pause,Campaign Pause: Tighten Brand Search Exclusions,Meta,MC_00000672,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000009,1498.60,0.0373,0.7783,High,human_approval,dismissed
REC_0000001078,CL_0055,2026-05-09 18:13:25,Budget Shift,Budget Shift: Fix Tracking Gap,Google,GC_00000673,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000069,3899.41,0.0770,0.6381,Medium,human_approval,executed
REC_0000001079,CL_0055,2026-06-03 06:20:38,Tracking Fix,Tracking Fix: Pause Low ROAS Adset,Meta,MC_00000672,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000095,3065.32,0.1194,0.7349,Medium,human_approval,needs_more_evidence
REC_0000001080,CL_0055,2026-03-18 14:24:26,Tracking Fix,Tracking Fix: Increase Budget,Google,GC_00000676,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000240,3932.27,0.1080,0.8968,Medium,human_approval,needs_more_evidence
REC_0000001081,CL_0055,2026-05-30 23:13:12,Audience Refresh,Audience Refresh: Tighten Brand Search Exclusions,Meta,MC_00000666,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000029,1139.00,0.1274,0.6464,Medium,human_approval,new
REC_0000001082,CL_0055,2026-04-12 09:13:10,Benchmark Alert,Benchmark Alert: Fix Tracking Gap,Google,GC_00000675,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000122,3408.96,0.1470,0.6162,Low,human_approval,needs_more_evidence
REC_0000001083,CL_0055,2026-04-10 10:07:21,Tracking Fix,Tracking Fix: Suppress Email Converters,Meta,MC_00000669,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000214,2143.39,0.0233,0.7813,High,human_approval,new
REC_0000001084,CL_0055,2026-04-18 17:51:04,Audience Exclusion,Audience Exclusion: Pause Low ROAS Adset,Google,GC_00000674,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000030,3741.13,0.0394,0.7661,High,human_approval,executed
REC_0000001085,CL_0055,2026-04-17 04:49:06,Campaign Pause,Campaign Pause: Tighten Brand Search Exclusions,Google,GC_00000676,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000149,2499.83,0.0481,0.7453,Medium,auto_execute_allowed,new
REC_0000001086,CL_0055,2026-04-07 03:07:25,Tracking Fix,Tracking Fix: Fix Tracking Gap,Meta,MC_00000672,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000153,3208.74,0.1179,0.8643,Medium,human_approval,executed
REC_0000001087,CL_0055,2026-04-29 14:38:31,Benchmark Alert,Benchmark Alert: Pause Low ROAS Adset,Meta,MC_00000668,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000286,3944.89,0.0217,0.7081,Low,human_approval,dismissed
REC_0000001088,CL_0055,2026-04-12 19:50:47,Tracking Fix,Tracking Fix: Create Lookalike from High LTV,Google,GC_00000676,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000031,3480.72,0.0388,0.8444,High,human_approval,executed
REC_0000001089,CL_0056,2026-03-29 14:39:47,Audience Refresh,Audience Refresh: Exclude Recent Buyers,Google,GC_00000692,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000252,2679.30,0.1128,0.7870,Low,human_approval,dismissed
REC_0000001090,CL_0056,2026-05-06 20:37:47,Campaign Pause,Campaign Pause: Exclude Recent Buyers,Google,GC_00000693,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000016,1137.04,0.1114,0.8449,High,human_approval,executed
REC_0000001091,CL_0056,2026-05-22 09:50:22,Tracking Fix,Tracking Fix: Create Lookalike from High LTV,Google,GC_00000694,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000006,2022.26,0.0832,0.7274,Low,auto_execute_allowed,new
REC_0000001092,CL_0056,2026-03-25 04:22:31,Benchmark Alert,Benchmark Alert: Tighten Brand Search Exclusions,Meta,MC_00000680,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000132,1426.10,0.1148,0.8821,Low,auto_execute_allowed,needs_more_evidence
REC_0000001093,CL_0056,2026-04-13 23:25:56,Budget Shift,Budget Shift: Tighten Brand Search Exclusions,Google,GC_00000691,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000155,1277.80,0.0224,0.7390,Low,auto_execute_allowed,executed
REC_0000001094,CL_0056,2026-03-13 17:00:55,Audience Exclusion,Audience Exclusion: Pause Low ROAS Adset,Meta,MC_00000680,"Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity.",BM_00000027,1955.06,0.0880,0.7925,Low,auto_execute_allowed,executed
