optimization_id,client_id,created_at,agent_name,action_type,target_platform,target_campaign_id,reason,expected_impact_pct,confidence_score,risk_level,status,approved_by,actual_impact_pct,rollback_flag,evidence_refs
OPT_0000002500,CL_0052,2026-05-13 08:55:13,Data Scout,Split Retargeting Window,Google,GC_00000637,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1028,0.8787,Low,Executed,,0.1451,false,"[""sql:ad_performance_daily:8248"", ""rag:benchmark:417""]"
OPT_0000002501,CL_0052,2026-03-26 01:22:04,Risk Guardrail,Refresh Fatigued Audience,Google,GC_00000643,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1786,0.6226,Medium,Executed,auto_policy,0.2130,false,"[""sql:ad_performance_daily:9117"", ""rag:benchmark:262""]"
OPT_0000002502,CL_0052,2026-04-24 23:04:53,Risk Guardrail,Split Retargeting Window,Meta,MC_00000632,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0981,0.4764,High,Executed,,0.0353,false,"[""sql:ad_performance_daily:1678"", ""rag:benchmark:372""]"
OPT_0000002503,CL_0052,2026-06-07 17:19:05,Action Executor,Fix Tracking Gap,Google,GC_00000638,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1112,0.5370,Low,Rolled Back,,0.0922,true,"[""sql:ad_performance_daily:1871"", ""rag:benchmark:178""]"
OPT_0000002504,CL_0052,2026-04-10 05:03:25,Data Scout,Tighten Brand Search Exclusions,Meta,MC_00000635,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1605,0.7624,Low,Pending Review,,,false,"[""sql:ad_performance_daily:8682"", ""rag:benchmark:201""]"
OPT_0000002505,CL_0052,2026-05-06 22:34:46,Recommendation Engine,Tighten Brand Search Exclusions,Meta,MC_00000631,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1582,0.8070,Low,Generated,,,false,"[""sql:ad_performance_daily:6636"", ""rag:benchmark:463""]"
OPT_0000002506,CL_0052,2026-03-13 12:51:39,Recommendation Engine,Create Lookalike from High LTV,Google,GC_00000640,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0590,0.6351,Medium,Rejected,,,false,"[""sql:ad_performance_daily:1074"", ""rag:benchmark:387""]"
OPT_0000002507,CL_0052,2026-03-24 22:44:27,Data Scout,Pause Low ROAS Adset,Meta,MC_00000635,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0685,0.5056,High,Rolled Back,,0.0869,true,"[""sql:ad_performance_daily:5889"", ""rag:benchmark:369""]"
OPT_0000002508,CL_0052,2026-05-17 09:46:26,Pattern Miner,Create Lookalike from High LTV,Meta,MC_00000633,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0551,0.9100,Medium,Approved,auto_policy,,false,"[""sql:ad_performance_daily:3447"", ""rag:benchmark:358""]"
OPT_0000002509,CL_0052,2026-03-23 10:08:31,Data Scout,Tighten Brand Search Exclusions,Google,GC_00000640,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1178,0.8641,Medium,Executed,client_admin,0.1250,false,"[""sql:ad_performance_daily:2096"", ""rag:benchmark:488""]"
OPT_0000002510,CL_0052,2026-03-27 07:32:52,Action Executor,Tighten Brand Search Exclusions,Meta,MC_00000634,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1706,0.6058,Low,Executed,auto_policy,0.1933,false,"[""sql:ad_performance_daily:6263"", ""rag:benchmark:86""]"
OPT_0000002511,CL_0052,2026-06-07 02:58:17,Recommendation Engine,Create Lookalike from High LTV,Google,GC_00000642,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1711,0.7683,Medium,Executed,auto_policy,0.2486,false,"[""sql:ad_performance_daily:2391"", ""rag:benchmark:331""]"
OPT_0000002512,CL_0052,2026-03-28 11:17:20,Action Executor,Create Lookalike from High LTV,Google,GC_00000644,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1385,0.6299,Low,Executed,,0.1122,false,"[""sql:ad_performance_daily:5047"", ""rag:benchmark:10""]"
OPT_0000002513,CL_0052,2026-04-19 19:36:51,Data Scout,Tighten Brand Search Exclusions,Google,GC_00000638,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1728,0.7878,High,Rolled Back,,0.2021,true,"[""sql:ad_performance_daily:9679"", ""rag:benchmark:321""]"
OPT_0000002514,CL_0052,2026-04-21 12:13:15,Data Scout,Create Lookalike from High LTV,Google,GC_00000638,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1796,0.6761,High,Executed,auto_policy,0.1772,false,"[""sql:ad_performance_daily:5854"", ""rag:benchmark:10""]"
OPT_0000002515,CL_0052,2026-05-28 03:23:01,Risk Guardrail,Suppress Email Converters,Meta,MC_00000632,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1589,0.7040,Medium,Executed,,0.1255,false,"[""sql:ad_performance_daily:3513"", ""rag:benchmark:292""]"
OPT_0000002516,CL_0052,2026-05-27 00:23:32,Action Executor,Split Retargeting Window,Meta,MC_00000636,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1657,0.5218,Medium,Executed,client_admin,0.1810,false,"[""sql:ad_performance_daily:1286"", ""rag:benchmark:184""]"
OPT_0000002517,CL_0052,2026-04-28 12:00:15,Recommendation Engine,Reduce Budget,Meta,MC_00000630,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1759,0.5698,High,Pending Review,,,false,"[""sql:ad_performance_daily:8435"", ""rag:benchmark:88""]"
OPT_0000002518,CL_0052,2026-04-25 22:51:27,Pattern Miner,Tighten Brand Search Exclusions,Meta,MC_00000633,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1398,0.6764,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:6317"", ""rag:benchmark:179""]"
OPT_0000002519,CL_0052,2026-03-29 05:45:50,Recommendation Engine,Refresh Fatigued Audience,Meta,MC_00000636,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1785,0.6240,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:1399"", ""rag:benchmark:264""]"
OPT_0000002520,CL_0052,2026-03-12 05:25:16,Recommendation Engine,Increase Budget,Meta,MC_00000636,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1199,0.6166,Medium,Approved,human_ops,,false,"[""sql:ad_performance_daily:9024"", ""rag:benchmark:391""]"
OPT_0000002521,CL_0052,2026-04-09 07:44:12,Pattern Miner,Fix Tracking Gap,Google,GC_00000639,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1039,0.5778,Medium,Rolled Back,,0.1456,true,"[""sql:ad_performance_daily:3347"", ""rag:benchmark:483""]"
OPT_0000002522,CL_0052,2026-04-02 03:36:14,Data Scout,Reduce Budget,Meta,MC_00000630,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1729,0.4757,High,Executed,client_admin,0.1636,false,"[""sql:ad_performance_daily:2813"", ""rag:benchmark:109""]"
OPT_0000002523,CL_0052,2026-05-24 18:09:44,Pattern Miner,Increase Budget,Meta,MC_00000633,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0326,0.7703,Medium,Rejected,,,false,"[""sql:ad_performance_daily:5810"", ""rag:benchmark:346""]"
OPT_0000002524,CL_0052,2026-05-26 14:13:33,Pattern Miner,Pause Low ROAS Adset,Meta,MC_00000636,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0480,0.7653,Low,Pending Review,,,false,"[""sql:ad_performance_daily:2917"", ""rag:benchmark:76""]"
OPT_0000002525,CL_0052,2026-03-18 07:30:15,Data Scout,Reduce Budget,Meta,MC_00000630,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1590,0.8696,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:7011"", ""rag:benchmark:399""]"
OPT_0000002526,CL_0052,2026-04-03 20:24:19,Recommendation Engine,Refresh Fatigued Audience,Google,GC_00000641,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0503,0.6333,Medium,Executed,human_ops,0.0448,false,"[""sql:ad_performance_daily:6600"", ""rag:benchmark:135""]"
OPT_0000002527,CL_0052,2026-04-28 20:16:12,Action Executor,Fix Tracking Gap,Meta,MC_00000633,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1729,0.4825,Low,Executed,human_ops,0.1594,false,"[""sql:ad_performance_daily:2299"", ""rag:benchmark:356""]"
OPT_0000002528,CL_0052,2026-05-28 19:16:02,Pattern Miner,Pause Low ROAS Adset,Google,GC_00000642,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0990,0.7012,Medium,Executed,,0.0945,false,"[""sql:ad_performance_daily:5836"", ""rag:benchmark:97""]"
OPT_0000002529,CL_0052,2026-04-25 01:38:34,Risk Guardrail,Refresh Fatigued Audience,Google,GC_00000644,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1288,0.5717,Low,Rolled Back,,0.1739,true,"[""sql:ad_performance_daily:5075"", ""rag:benchmark:204""]"
OPT_0000002530,CL_0052,2026-04-28 10:29:28,Pattern Miner,Pause Low ROAS Adset,Meta,MC_00000629,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0639,0.5198,High,Pending Review,,,false,"[""sql:ad_performance_daily:7226"", ""rag:benchmark:364""]"
OPT_0000002531,CL_0052,2026-04-09 05:24:38,Data Scout,Suppress Email Converters,Google,GC_00000640,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1256,0.7620,Medium,Rejected,,,false,"[""sql:ad_performance_daily:4692"", ""rag:benchmark:489""]"
OPT_0000002532,CL_0052,2026-06-04 17:25:29,Action Executor,Tighten Brand Search Exclusions,Meta,MC_00000633,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1453,0.8758,Low,Executed,auto_policy,0.1455,false,"[""sql:ad_performance_daily:5655"", ""rag:benchmark:345""]"
OPT_0000002533,CL_0052,2026-03-21 22:03:33,Recommendation Engine,Create Lookalike from High LTV,Google,GC_00000637,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0774,0.5749,Medium,Executed,human_ops,0.1456,false,"[""sql:ad_performance_daily:2763"", ""rag:benchmark:15""]"
OPT_0000002534,CL_0052,2026-05-11 08:57:43,Pattern Miner,Fix Tracking Gap,Google,GC_00000640,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0371,0.7064,Medium,Executed,human_ops,-0.0324,false,"[""sql:ad_performance_daily:6248"", ""rag:benchmark:108""]"
OPT_0000002535,CL_0052,2026-05-31 04:17:07,Pattern Miner,Suppress Email Converters,Meta,MC_00000635,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1077,0.5159,High,Executed,auto_policy,0.1483,false,"[""sql:ad_performance_daily:7770"", ""rag:benchmark:290""]"
OPT_0000002536,CL_0052,2026-05-10 00:31:38,Data Scout,Reduce Budget,Google,GC_00000639,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0996,0.9087,Low,Approved,auto_policy,,false,"[""sql:ad_performance_daily:9722"", ""rag:benchmark:188""]"
OPT_0000002537,CL_0052,2026-04-06 04:24:05,Pattern Miner,Exclude Recent Buyers,Meta,MC_00000634,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0370,0.6420,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:2231"", ""rag:benchmark:314""]"
OPT_0000002538,CL_0052,2026-04-13 08:14:53,Pattern Miner,Pause Low ROAS Adset,Meta,MC_00000629,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0490,0.7592,Low,Approved,,,false,"[""sql:ad_performance_daily:4362"", ""rag:benchmark:411""]"
OPT_0000002539,CL_0052,2026-04-29 12:06:47,Pattern Miner,Tighten Brand Search Exclusions,Meta,MC_00000631,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1448,0.6043,Medium,Executed,human_ops,0.1769,false,"[""sql:ad_performance_daily:8117"", ""rag:benchmark:146""]"
OPT_0000002540,CL_0052,2026-05-20 03:09:17,Risk Guardrail,Refresh Fatigued Audience,Meta,MC_00000629,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1668,0.6099,Low,Pending Review,,,false,"[""sql:ad_performance_daily:383"", ""rag:benchmark:473""]"
OPT_0000002541,CL_0052,2026-05-06 02:58:20,Recommendation Engine,Tighten Brand Search Exclusions,Meta,MC_00000631,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1557,0.6320,Low,Rejected,,,false,"[""sql:ad_performance_daily:9719"", ""rag:benchmark:105""]"
OPT_0000002542,CL_0052,2026-04-30 08:04:41,Pattern Miner,Create Lookalike from High LTV,Google,GC_00000638,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0908,0.8089,Medium,Rolled Back,,0.1325,true,"[""sql:ad_performance_daily:9701"", ""rag:benchmark:382""]"
OPT_0000002543,CL_0052,2026-05-20 13:50:19,Recommendation Engine,Suppress Email Converters,Meta,MC_00000636,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1584,0.6459,Medium,Approved,human_ops,,false,"[""sql:ad_performance_daily:470"", ""rag:benchmark:422""]"
OPT_0000002544,CL_0052,2026-03-22 08:26:43,Pattern Miner,Suppress Email Converters,Google,GC_00000637,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1669,0.8242,Low,Generated,,,false,"[""sql:ad_performance_daily:9900"", ""rag:benchmark:348""]"
OPT_0000002545,CL_0052,2026-04-30 03:12:05,Pattern Miner,Fix Tracking Gap,Google,GC_00000641,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1310,0.5660,High,Pending Review,,,false,"[""sql:ad_performance_daily:2748"", ""rag:benchmark:230""]"
OPT_0000002546,CL_0052,2026-04-30 20:20:52,Risk Guardrail,Exclude Recent Buyers,Google,GC_00000644,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1710,0.6105,Medium,Executed,,0.1039,false,"[""sql:ad_performance_daily:1625"", ""rag:benchmark:22""]"
OPT_0000002547,CL_0053,2026-04-12 15:41:46,Pattern Miner,Pause Low ROAS Adset,Google,GC_00000650,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1651,0.7495,Low,Executed,human_ops,0.1142,false,"[""sql:ad_performance_daily:7188"", ""rag:benchmark:150""]"
OPT_0000002548,CL_0053,2026-03-29 09:39:57,Risk Guardrail,Split Retargeting Window,Google,GC_00000654,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0821,0.6936,Medium,Executed,client_admin,0.0786,false,"[""sql:ad_performance_daily:1090"", ""rag:benchmark:188""]"
OPT_0000002549,CL_0053,2026-05-22 18:12:29,Recommendation Engine,Exclude Recent Buyers,Google,GC_00000650,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0972,0.9316,High,Executed,human_ops,0.0501,false,"[""sql:ad_performance_daily:6039"", ""rag:benchmark:276""]"
OPT_0000002550,CL_0053,2026-04-30 22:20:36,Data Scout,Refresh Fatigued Audience,Google,GC_00000650,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1189,0.7369,Medium,Executed,human_ops,0.1164,false,"[""sql:ad_performance_daily:4669"", ""rag:benchmark:49""]"
OPT_0000002551,CL_0053,2026-04-29 14:27:56,Action Executor,Split Retargeting Window,Meta,MC_00000645,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1746,0.7457,Medium,Executed,,0.2238,false,"[""sql:ad_performance_daily:8355"", ""rag:benchmark:16""]"
OPT_0000002552,CL_0053,2026-06-06 19:23:24,Risk Guardrail,Increase Budget,Meta,MC_00000646,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0870,0.7937,Low,Executed,client_admin,0.0605,false,"[""sql:ad_performance_daily:760"", ""rag:benchmark:366""]"
OPT_0000002553,CL_0053,2026-04-02 17:35:53,Recommendation Engine,Refresh Fatigued Audience,Meta,MC_00000646,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0686,0.5107,High,Pending Review,,,false,"[""sql:ad_performance_daily:1483"", ""rag:benchmark:156""]"
OPT_0000002554,CL_0053,2026-04-07 22:26:05,Pattern Miner,Split Retargeting Window,Google,GC_00000652,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0552,0.6598,Medium,Rejected,,,false,"[""sql:ad_performance_daily:4247"", ""rag:benchmark:357""]"
OPT_0000002555,CL_0053,2026-05-26 16:55:54,Risk Guardrail,Tighten Brand Search Exclusions,Meta,MC_00000646,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1675,0.8199,Low,Pending Review,,,false,"[""sql:ad_performance_daily:2703"", ""rag:benchmark:76""]"
OPT_0000002556,CL_0053,2026-06-08 11:43:25,Pattern Miner,Suppress Email Converters,Google,GC_00000650,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0368,0.5743,Medium,Rejected,,,false,"[""sql:ad_performance_daily:7755"", ""rag:benchmark:85""]"
OPT_0000002557,CL_0053,2026-03-31 15:29:27,Data Scout,Tighten Brand Search Exclusions,Meta,MC_00000646,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0485,0.6867,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:9269"", ""rag:benchmark:173""]"
OPT_0000002558,CL_0053,2026-05-31 16:32:22,Data Scout,Pause Low ROAS Adset,Meta,MC_00000649,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1733,0.8746,Low,Executed,client_admin,0.1329,false,"[""sql:ad_performance_daily:6667"", ""rag:benchmark:2""]"
